CodigoLocalidad,CodigoRecinto,CodigoMesa,InscritosHabilitados,VotoValido,VotoBlanco,VotoNuloDirecto,VotoNuloDeclinacion,TotalVotoNulo,VotoEmitido,VotoValidoReal,VotoEmitidoReal
940,9019,3035351,240,187,1,18,0,18,206,187,206
940,9019,3035361,240,177,3,21,0,21,201,177,201
940,9019,3035371,240,188,2,10,0,10,200,188,200
940,9019,3035381,240,180,1,14,0,14,195,180,195
940,9019,3035391,240,172,4,26,0,26,202,172,202
940,9019,3035401,240,189,1,11,0,11,201,189,201
940,9019,3035411,240,172,1,20,0,20,193,172,193
940,9019,3035421,240,176,1,20,0,20,197,176,197
940,9019,3035431,240,186,1,22,0,22,209,186,209
940,9019,3035441,240,181,3,21,0,21,205,181,205
940,9019,3035451,240,181,2,13,0,13,196,181,196
940,9019,3035461,240,176,4,12,0,12,192,176,192
940,9019,3035471,240,181,2,10,0,10,193,181,193
940,9019,3035481,240,170,3,15,0,15,188,170,188
940,9019,3035491,240,182,2,15,0,15,199,182,199
940,9019,3035501,240,175,4,12,0,12,191,175,191
940,9019,3035511,240,189,0,6,0,6,195,189,195
940,9019,3035521,240,179,1,20,0,20,200,179,200
940,9019,3035531,240,188,1,14,0,14,203,188,203
940,9019,3035541,240,183,1,20,0,20,204,183,204
940,9019,3035551,246,186,1,17,0,17,204,186,204
941,9020,3035561,240,194,2,16,0,16,212,194,212
941,9020,3035571,170,148,2,9,0,9,159,148,159
941,9021,3035581,240,204,3,11,0,11,218,204,218
941,9021,3035591,240,197,1,25,0,25,223,197,223
941,9021,3035601,86,72,0,11,0,11,83,72,83
3863,1,3035611,240,192,2,19,0,19,213,192,213
4262,25948,3035621,240,188,0,19,0,19,207,188,207
4262,25948,3035631,240,181,0,23,0,23,204,181,204
4262,25948,3035641,240,200,3,13,0,13,216,200,216
4262,25948,3035651,240,180,3,16,0,16,199,180,199
4262,25948,3035661,240,183,2,21,0,21,206,183,206
4262,25948,3035671,241,190,2,22,0,22,214,190,214
942,25696,3035681,240,192,0,16,0,16,208,192,208
942,25696,3035691,124,95,2,9,0,9,106,95,106
942,9021,3035701,240,204,3,13,0,13,220,204,220
942,9021,3035711,240,184,1,19,0,19,204,184,204
942,9021,3035721,240,200,4,12,0,12,216,200,216
942,9021,3035731,240,192,3,19,0,19,214,192,214
942,9021,3035741,240,195,2,19,0,19,216,195,216
942,9021,3035751,240,193,2,20,0,20,215,193,215
942,9021,3035761,240,199,0,12,0,12,211,199,211
942,9021,3035771,240,195,1,18,0,18,214,195,214
942,9021,3035781,240,199,1,14,0,14,214,199,214
942,9021,3035791,240,206,0,17,0,17,223,206,223
942,9021,3035801,240,198,1,19,0,19,218,198,218
942,9021,3035811,240,204,3,18,0,18,225,204,225
942,9021,3035821,240,196,0,16,0,16,212,196,212
942,9021,3035831,240,183,3,21,0,21,207,183,207
942,9021,3035841,240,200,1,15,0,15,216,200,216
942,9021,3035851,240,191,2,24,0,24,217,191,217
942,9021,3035861,240,200,2,13,0,13,215,200,215
942,9021,3035871,240,192,1,22,0,22,215,192,215
942,9021,3035881,240,192,1,21,0,21,214,192,214
942,9021,3035891,240,196,0,14,0,14,210,196,210
942,9021,3035901,240,196,3,15,0,15,214,196,214
942,9021,3035911,240,197,0,17,0,17,214,197,214
942,9021,3035921,240,199,1,16,0,16,216,199,216
942,9021,3035931,240,198,0,13,0,13,211,198,211
942,9021,3035941,45,40,0,2,0,2,42,40,42
942,9022,3035951,240,187,1,16,0,16,204,187,204
942,9022,3035961,240,182,6,14,0,14,202,182,202
942,9022,3035971,240,196,0,14,0,14,210,196,210
942,9022,3035981,240,198,0,12,0,12,210,198,210
942,9022,3035991,240,176,3,23,0,23,202,176,202
942,9022,3036001,240,186,1,12,0,12,199,186,199
942,9022,3036011,240,190,1,16,0,16,207,190,207
942,9022,3036021,240,186,1,11,0,11,198,186,198
942,9022,3036031,240,196,1,10,0,10,207,196,207
942,9022,3036041,240,186,1,14,0,14,201,186,201
942,9022,3036051,240,189,4,9,0,9,202,189,202
942,9022,3036061,240,181,1,16,0,16,198,181,198
942,9022,3036071,240,175,2,13,0,13,190,175,190
942,9022,3036081,240,186,3,10,0,10,199,186,199
942,9022,3036091,240,194,1,9,0,9,204,194,204
942,9022,3036101,240,194,1,6,0,6,201,194,201
942,9022,3036111,240,189,3,14,0,14,206,189,206
942,9022,3036121,240,184,1,11,0,11,196,184,196
942,9022,3036131,240,179,1,15,0,15,195,179,195
942,9022,3036141,240,195,3,8,0,8,206,195,206
942,9022,3036151,240,177,0,19,0,19,196,177,196
942,9022,3036161,27,20,0,1,0,1,21,20,21
943,9022,3036171,240,186,1,13,0,13,200,186,200
943,9022,3036181,240,187,3,9,0,9,199,187,199
943,9022,3036191,240,194,0,13,0,13,207,194,207
943,9022,3036201,240,205,0,8,0,8,213,205,213
943,9022,3036211,240,205,0,9,0,9,214,205,214
943,9022,3036221,240,204,1,9,0,9,214,204,214
943,9022,3036231,240,185,1,17,0,17,203,185,203
943,9022,3036241,240,186,0,15,0,15,201,186,201
943,9022,3036251,240,186,3,18,0,18,207,186,207
943,9022,3036261,240,199,0,9,0,9,208,199,208
943,9022,3036271,240,202,1,15,0,15,218,202,218
943,9022,3036281,240,193,3,19,0,19,215,193,215
943,9022,3036291,240,202,0,12,0,12,214,202,214
943,9022,3036301,240,184,2,15,0,15,201,184,201
943,9022,3036311,120,103,1,8,0,8,112,103,112
944,9023,3036321,240,192,1,15,0,15,208,192,208
944,9023,3036331,240,190,2,7,0,7,199,190,199
944,9023,3036341,240,189,2,14,0,14,205,189,205
944,9023,3036351,240,190,0,15,0,15,205,190,205
944,9023,3036361,240,191,1,12,0,12,204,191,204
944,9023,3036371,240,191,1,15,0,15,207,191,207
944,9023,3036381,254,202,3,10,0,10,215,202,215
945,25907,3036391,240,185,0,11,0,11,196,185,196
945,25907,3036401,240,190,0,20,0,20,210,190,210
945,25907,3036411,240,191,3,18,0,18,212,191,212
945,25907,3036421,240,191,0,18,0,18,209,191,209
945,25907,3036431,238,182,0,22,0,22,204,182,204
945,9024,3036441,240,200,3,10,0,10,213,200,213
945,9024,3036451,240,203,2,10,0,10,215,203,215
945,9024,3036461,240,193,3,12,0,12,208,193,208
945,9024,3036471,240,186,1,17,0,17,204,186,204
945,9024,3036481,240,199,5,9,0,9,213,199,213
945,9024,3036491,240,195,0,13,0,13,208,195,208
945,9024,3036501,240,198,2,12,0,12,212,198,212
945,9024,3036511,240,194,2,22,0,22,218,194,218
945,9024,3036521,240,197,1,13,0,13,211,197,211
945,9024,3036531,240,201,1,9,0,9,211,201,211
945,9024,3036541,240,210,1,10,0,10,221,210,221
945,9024,3036551,240,189,0,16,0,16,205,189,205
945,9024,3036561,240,186,0,24,0,24,210,186,210
945,9024,3036571,240,195,2,11,0,11,208,195,208
945,9024,3036581,132,110,0,6,0,6,116,110,116
945,25906,3036591,240,196,2,9,0,9,207,196,207
945,25906,3036601,240,190,1,16,0,16,207,190,207
945,25906,3036611,240,201,2,9,0,9,212,201,212
945,25906,3036621,240,200,0,10,0,10,210,200,210
945,25906,3036631,240,199,0,9,0,9,208,199,208
945,25906,3036641,240,205,0,8,0,8,213,205,213
945,25906,3036651,203,168,0,10,0,10,178,168,178
946,9025,3036661,240,194,2,14,0,14,210,194,210
946,9025,3036671,240,175,1,20,0,20,196,175,196
946,9025,3036681,240,174,1,21,0,21,196,174,196
946,9025,3036691,240,179,3,19,0,19,201,179,201
946,9025,3036701,240,181,1,9,0,9,191,181,191
946,9025,3036711,240,189,1,12,0,12,202,189,202
946,9025,3036721,93,69,0,8,0,8,77,69,77
947,9026,3036731,240,185,2,14,0,14,201,185,201
947,9026,3036741,240,182,5,14,0,14,201,182,201
947,9026,3036751,240,202,1,12,0,12,215,202,215
947,9026,3036761,240,176,4,17,0,17,197,176,197
947,9026,3036771,240,197,2,10,0,10,209,197,209
947,9026,3036781,240,173,6,20,0,20,199,173,199
947,9026,3036791,240,174,1,23,0,23,198,174,198
947,9026,3036801,240,165,2,26,0,26,193,165,193
947,9026,3036811,240,184,0,18,0,18,202,184,202
947,9026,3036821,240,175,0,18,0,18,193,175,193
947,9026,3036831,240,191,3,17,0,17,211,191,211
947,9026,3036841,240,188,2,16,0,16,206,188,206
947,9026,3036851,165,119,0,10,0,10,129,119,129
949,26319,3036861,240,202,2,11,0,11,215,202,215
949,26319,3036871,240,196,1,5,0,5,202,196,202
949,26319,3036881,240,190,2,10,0,10,202,190,202
949,26319,3036891,240,191,1,14,0,14,206,191,206
949,26319,3036901,82,66,0,8,0,8,74,66,74
949,9027,3036911,240,185,0,18,0,18,203,185,203
949,9027,3036921,240,194,1,7,0,7,202,194,202
949,9027,3036931,240,197,0,5,0,5,202,197,202
949,9027,3036941,240,186,2,13,0,13,201,186,201
949,9027,3036951,240,199,1,9,0,9,209,199,209
949,9027,3036961,240,179,2,19,0,19,200,179,200
949,9027,3036971,240,190,6,7,0,7,203,190,203
949,9027,3036981,240,205,4,10,0,10,219,205,219
949,9027,3036991,240,204,1,12,0,12,217,204,217
949,9027,3037001,240,194,4,10,0,10,208,194,208
949,9027,3037011,240,193,1,10,0,10,204,193,204
949,9027,3037021,240,186,3,9,0,9,198,186,198
949,9027,3037031,27,22,0,2,0,2,24,22,24
950,9028,3037041,240,193,1,27,0,27,221,193,221
950,9028,3037051,222,146,2,47,0,47,195,146,195
3954,1,3037061,240,190,4,12,0,12,206,190,206
3954,1,3037071,240,196,2,15,0,15,213,196,213
3954,1,3037081,240,194,2,14,0,14,210,194,210
3954,1,3037091,127,104,0,6,0,6,110,104,110
3955,1,3037101,240,193,1,9,0,9,203,193,203
3955,1,3037111,240,196,3,13,0,13,212,196,212
3955,1,3037121,240,199,2,11,0,11,212,199,212
3955,1,3037131,240,196,0,11,0,11,207,196,207
3955,1,3037141,240,201,4,11,0,11,216,201,216
3955,1,3037151,240,178,4,21,0,21,203,178,203
3955,1,3037161,240,201,1,7,0,7,209,201,209
3955,1,3037171,240,192,1,14,0,14,207,192,207
3955,1,3037181,240,204,3,13,0,13,220,204,220
3955,1,3037191,240,182,0,14,0,14,196,182,196
3955,1,3037201,240,195,1,8,0,8,204,195,204
3955,1,3037211,130,107,1,8,0,8,116,107,116
3956,1,3037221,240,194,1,26,0,26,221,194,221
3956,1,3037231,240,196,2,13,0,13,211,196,211
3956,1,3037241,181,154,2,12,0,12,168,154,168
3957,1,3037251,240,199,0,12,0,12,211,199,211
3957,1,3037261,240,197,2,12,0,12,211,197,211
3957,1,3037271,240,184,1,24,0,24,209,184,209
3957,1,3037281,240,199,0,20,0,20,219,199,219
3957,1,3037291,240,189,0,20,0,20,209,189,209
3957,1,3037301,240,192,3,25,0,25,220,192,220
3957,1,3037311,27,25,0,0,0,0,25,25,25
4247,25924,3037321,240,191,0,15,0,15,206,191,206
4247,25924,3037331,240,185,4,26,0,26,215,185,215
4247,25924,3037341,205,166,2,16,0,16,184,166,184
951,9029,3037351,240,207,0,5,0,5,212,207,212
951,9029,3037361,240,195,1,10,0,10,206,195,206
951,9029,3037371,240,203,1,7,0,7,211,203,211
951,9029,3037381,240,194,1,19,0,19,214,194,214
951,9029,3037391,240,199,2,8,0,8,209,199,209
951,9029,3037401,240,197,1,14,0,14,212,197,212
951,9029,3037411,240,210,1,5,0,5,216,210,216
951,9029,3037421,240,199,0,6,0,6,205,199,205
951,9029,3037431,240,203,1,6,0,6,210,203,210
951,9029,3037441,240,205,2,7,0,7,214,205,214
951,9029,3037451,240,194,2,14,0,14,210,194,210
951,9029,3037461,240,199,2,10,0,10,211,199,211
951,9029,3037471,240,194,3,11,0,11,208,194,208
951,9029,3037481,240,196,1,9,0,9,206,196,206
951,9029,3037491,240,204,1,8,0,8,213,204,213
951,9029,3037501,240,190,1,9,0,9,200,190,200
951,9029,3037511,240,197,1,5,0,5,203,197,203
951,9029,3037521,230,193,1,10,0,10,204,193,204
951,9030,3037531,240,194,1,19,0,19,214,194,214
951,9030,3037541,240,186,4,7,0,7,197,186,197
951,9030,3037551,240,195,2,12,0,12,209,195,209
951,9030,3037561,240,199,0,8,0,8,207,199,207
951,9030,3037571,240,197,0,13,0,13,210,197,210
951,9030,3037581,240,198,2,11,0,11,211,198,211
951,9030,3037591,240,196,1,13,0,13,210,196,210
951,9030,3037601,240,182,5,23,0,23,210,182,210
951,9030,3037611,240,197,1,6,0,6,204,197,204
951,9030,3037621,240,184,2,12,0,12,198,184,198
951,9030,3037631,240,205,1,9,0,9,215,205,215
951,9030,3037641,240,197,1,9,0,9,207,197,207
951,9030,3037651,240,178,3,12,0,12,193,178,193
951,9030,3037661,240,189,0,15,0,15,204,189,204
951,9030,3037671,240,193,0,8,0,8,201,193,201
951,9030,3037681,240,205,0,8,0,8,213,205,213
951,9030,3037691,240,192,3,10,0,10,205,192,205
951,9030,3037701,240,189,2,14,0,14,205,189,205
951,9030,3037711,240,203,1,4,0,4,208,203,208
951,9030,3037721,240,193,0,13,0,13,206,193,206
951,9030,3037731,240,172,1,16,0,16,189,172,189
951,9030,3037741,240,206,2,5,0,5,213,206,213
951,9030,3037751,240,201,0,7,0,7,208,201,208
951,9030,3037761,240,197,2,8,0,8,207,197,207
951,9030,3037771,240,194,3,15,0,15,212,194,212
951,9030,3037781,240,195,2,13,0,13,210,195,210
951,9030,3037791,240,202,1,8,0,8,211,202,211
951,9030,3037801,240,181,1,10,0,10,192,181,192
951,9030,3037811,240,205,1,7,0,7,213,205,213
951,9030,3037821,240,180,3,11,0,11,194,180,194
951,9030,3037831,240,197,0,10,0,10,207,197,207
951,9030,3037841,122,98,0,7,0,7,105,98,105
951,25697,3037851,240,198,1,12,0,12,211,198,211
951,25697,3037861,240,203,1,8,0,8,212,203,212
951,25697,3037871,240,197,4,5,0,5,206,197,206
951,25697,3037881,240,210,1,4,0,4,215,210,215
951,25697,3037891,240,208,0,6,0,6,214,208,214
951,25697,3037901,114,101,1,0,0,0,102,101,102
951,25698,3037911,240,199,0,7,0,7,206,199,206
951,25698,3037921,240,190,2,9,0,9,201,190,201
951,25698,3037931,240,201,2,7,0,7,210,201,210
951,25698,3037941,240,215,1,7,0,7,223,215,223
951,25698,3037951,240,200,0,8,0,8,208,200,208
951,25698,3037961,240,197,0,8,0,8,205,197,205
951,25698,3037971,240,201,1,10,0,10,212,201,212
951,25698,3037981,240,195,3,7,0,7,205,195,205
951,25698,3037991,240,200,0,5,0,5,205,200,205
951,25698,3038001,151,126,0,5,0,5,131,126,131
951,32302,3038011,240,213,2,9,0,9,224,213,224
951,32302,3038021,160,151,0,4,0,4,155,151,155
952,9031,3038031,240,215,0,1,0,1,216,215,216
952,9031,3038041,240,206,3,2,0,2,211,206,211
952,9031,3038051,240,199,2,9,0,9,210,199,210
952,9031,3038061,240,196,0,10,0,10,206,196,206
952,9031,3038071,240,201,2,14,0,14,217,201,217
952,9031,3038081,240,201,1,10,0,10,212,201,212
952,9031,3038091,240,196,1,10,0,10,207,196,207
952,9031,3038101,240,205,1,4,0,4,210,205,210
952,9031,3038111,240,188,0,9,0,9,197,188,197
952,9031,3038121,240,213,0,5,0,5,218,213,218
952,9031,3038131,240,194,0,8,0,8,202,194,202
952,9031,3038141,240,199,1,10,0,10,210,199,210
952,9031,3038151,240,205,0,0,0,0,205,205,205
952,9031,3038161,240,202,0,9,0,9,211,202,211
952,9031,3038171,240,197,1,4,0,4,202,197,202
952,9031,3038181,240,197,0,12,0,12,209,197,209
952,9031,3038191,240,204,0,10,0,10,214,204,214
952,9031,3038201,240,196,3,11,0,11,210,196,210
952,9031,3038211,240,200,1,9,0,9,210,200,210
952,9031,3038221,240,195,3,11,0,11,209,195,209
952,9031,3038231,240,195,1,18,0,18,214,195,214
952,9031,3038241,240,203,1,6,0,6,210,203,210
952,9031,3038251,240,199,1,11,0,11,211,199,211
952,9031,3038261,240,193,1,9,0,9,203,193,203
952,9031,3038271,240,204,2,6,0,6,212,204,212
952,9031,3038281,240,201,2,11,0,11,214,201,214
952,9031,3038291,240,212,0,4,0,4,216,212,216
952,9031,3038301,240,209,1,1,0,1,211,209,211
952,9031,3038311,129,111,0,0,0,0,111,111,111
952,9032,3038321,240,200,2,17,0,17,219,200,219
952,9032,3038331,240,212,0,5,0,5,217,212,217
952,9032,3038341,240,207,1,10,0,10,218,207,218
952,9032,3038351,240,200,2,16,0,16,218,200,218
952,9032,3038361,240,197,5,7,0,7,209,197,209
952,9032,3038371,240,210,1,5,0,5,216,210,216
952,9032,3038381,240,195,0,11,0,11,206,195,206
952,9032,3038391,240,201,1,11,0,11,213,201,213
952,9032,3038401,240,205,1,8,0,8,214,205,214
952,9032,3038411,240,200,1,7,0,7,208,200,208
952,9032,3038421,240,206,2,15,0,15,223,206,223
952,9032,3038431,240,210,0,11,0,11,221,210,221
952,9032,3038441,240,201,1,14,0,14,216,201,216
952,9032,3038451,240,204,2,9,0,9,215,204,215
952,9032,3038461,240,207,1,10,0,10,218,207,218
952,9032,3038471,240,205,1,12,0,12,218,205,218
952,9032,3038481,192,162,3,6,0,6,171,162,171
952,26459,3038491,240,200,0,6,0,6,206,200,206
952,26459,3038501,240,218,1,5,0,5,224,218,224
952,26459,3038511,51,45,0,1,0,1,46,45,46
953,9032,3038521,240,203,1,11,0,11,215,203,215
953,9032,3038531,240,203,2,9,0,9,214,203,214
953,9032,3038541,240,205,3,6,0,6,214,205,214
953,9032,3038551,240,204,1,9,0,9,214,204,214
953,9032,3038561,240,209,2,5,0,5,216,209,216
953,9032,3038571,240,207,1,8,0,8,216,207,216
953,9032,3038581,240,200,1,6,0,6,207,200,207
953,9032,3038591,196,164,2,4,0,4,170,164,170
954,9033,3038601,240,184,5,29,0,29,218,184,218
954,9033,3038611,240,185,0,27,0,27,212,185,212
954,9033,3038621,240,200,1,21,0,21,222,200,222
954,9033,3038631,219,173,0,25,0,25,198,173,198
955,9034,3038641,240,191,0,9,0,9,200,191,200
955,9034,3038651,240,199,0,11,0,11,210,199,210
955,9034,3038661,240,199,1,10,0,10,210,199,210
955,9034,3038671,240,197,2,6,0,6,205,197,205
955,9034,3038681,240,207,1,10,0,10,218,207,218
955,9034,3038691,240,202,0,7,0,7,209,202,209
955,9034,3038701,240,206,1,10,0,10,217,206,217
955,9034,3038711,240,196,3,12,0,12,211,196,211
955,9034,3038721,240,202,0,7,0,7,209,202,209
955,9034,3038731,240,205,1,4,0,4,210,205,210
955,9034,3038741,240,204,0,9,0,9,213,204,213
955,9034,3038751,240,198,0,15,0,15,213,198,213
955,9034,3038761,240,194,0,11,0,11,205,194,205
955,9034,3038771,240,206,1,8,0,8,215,206,215
955,9034,3038781,240,204,0,6,0,6,210,204,210
955,9034,3038791,240,201,1,10,0,10,212,201,212
955,9034,3038801,240,198,3,14,0,14,215,198,215
955,9034,3038811,240,209,0,11,0,11,220,209,220
955,9034,3038821,240,209,1,3,0,3,213,209,213
955,9034,3038831,240,203,1,5,0,5,209,203,209
955,9034,3038841,240,201,2,2,0,2,205,201,205
955,9034,3038851,240,194,1,7,0,7,202,194,202
955,9034,3038861,240,206,1,4,0,4,211,206,211
955,9034,3038871,240,212,0,2,0,2,214,212,214
955,9034,3038881,62,51,0,5,0,5,56,51,56
955,26151,3038891,240,206,0,9,0,9,215,206,215
955,26151,3038901,240,210,0,4,0,4,214,210,214
955,26151,3038911,76,57,1,5,0,5,63,57,63
955,26460,3038921,240,204,3,5,0,5,212,204,212
955,26460,3038931,123,104,1,6,0,6,111,104,111
956,9035,3038941,240,208,1,10,0,10,219,208,219
956,9035,3038951,240,197,0,7,0,7,204,197,204
956,9035,3038961,240,196,1,5,0,5,202,196,202
956,9035,3038971,240,213,3,2,0,2,218,213,218
956,9035,3038981,240,212,0,5,0,5,217,212,217
956,9035,3038991,240,202,2,9,0,9,213,202,213
956,9035,3039001,240,205,2,5,0,5,212,205,212
956,9035,3039011,240,213,2,10,0,10,225,213,225
956,9035,3039021,240,204,2,5,0,5,211,204,211
956,9035,3039031,240,209,0,5,0,5,214,209,214
956,9035,3039041,121,109,0,3,0,3,112,109,112
957,9036,3039051,240,204,0,5,0,5,209,204,209
957,9036,3039061,240,206,0,4,0,4,210,206,210
957,9036,3039071,240,212,1,7,0,7,220,212,220
957,9036,3039081,240,207,2,5,0,5,214,207,214
957,9036,3039091,240,208,0,4,0,4,212,208,212
957,9036,3039101,240,218,0,4,0,4,222,218,222
957,9036,3039111,240,197,2,11,0,11,210,197,210
957,9036,3039121,240,209,1,5,0,5,215,209,215
957,9036,3039131,240,204,0,4,0,4,208,204,208
957,9036,3039141,240,205,1,6,0,6,212,205,212
957,9036,3039151,240,207,0,6,0,6,213,207,213
957,9036,3039161,240,203,2,2,0,2,207,203,207
957,9036,3039171,248,216,0,4,0,4,220,216,220
957,9037,3039181,240,205,1,9,0,9,215,205,215
957,9037,3039191,240,198,3,8,0,8,209,198,209
957,9037,3039201,240,206,0,10,0,10,216,206,216
957,9037,3039211,240,210,1,7,0,7,218,210,218
957,9037,3039221,240,205,0,11,0,11,216,205,216
957,9037,3039231,240,199,0,10,0,10,209,199,209
957,9037,3039241,240,217,1,4,0,4,222,217,222
957,9037,3039251,240,205,0,7,0,7,212,205,212
957,9037,3039261,240,203,3,8,0,8,214,203,214
957,9037,3039271,53,44,1,3,0,3,48,44,48
957,25904,3039281,240,199,0,5,0,5,204,199,204
957,25904,3039291,241,207,0,7,0,7,214,207,214
958,9060,3039301,240,206,1,13,0,13,220,206,220
958,9060,3039311,240,207,3,9,0,9,219,207,219
958,9060,3039321,225,190,2,6,0,6,198,190,198
3115,9050,3039331,171,138,3,17,0,17,158,138,158
3115,9051,3039341,240,195,0,19,0,19,214,195,214
3115,9051,3039351,70,61,0,9,0,9,70,61,70
4078,25484,3039361,240,189,1,28,0,28,218,189,218
4078,25484,3039371,87,66,0,10,0,10,76,66,76
4200,25647,3039381,200,120,3,9,0,9,132,120,132
959,25700,3039391,240,184,1,8,0,8,193,184,193
959,25700,3039401,240,193,3,7,0,7,203,193,203
959,25700,3039411,240,190,0,9,0,9,199,190,199
959,25700,3039421,240,200,0,7,0,7,207,200,207
959,25700,3039431,183,144,1,5,0,5,150,144,150
959,26462,3039441,240,211,2,5,0,5,218,211,218
959,26462,3039451,243,206,1,7,0,7,214,206,214
959,26466,3039461,240,185,2,15,0,15,202,185,202
959,26466,3039471,240,203,2,9,0,9,214,203,214
959,26466,3039481,240,188,2,14,0,14,204,188,204
959,26466,3039491,240,194,0,12,0,12,206,194,206
959,26466,3039501,214,176,0,6,0,6,182,176,182
959,26467,3039511,240,189,1,10,0,10,200,189,200
959,26467,3039521,240,186,0,9,0,9,195,186,195
959,26467,3039531,80,70,1,1,0,1,72,70,72
959,25699,3039541,240,200,0,6,0,6,206,200,206
959,25699,3039551,240,193,0,6,0,6,199,193,199
959,25699,3039561,240,188,1,14,0,14,203,188,203
959,25699,3039571,240,199,0,12,0,12,211,199,211
959,25699,3039581,240,202,0,5,0,5,207,202,207
959,25699,3039591,240,196,0,9,0,9,205,196,205
959,25699,3039601,240,195,6,0,0,0,201,195,201
959,25699,3039611,91,76,0,2,0,2,78,76,78
959,25701,3039621,240,207,2,12,0,12,221,207,221
959,25701,3039631,240,205,0,8,0,8,213,205,213
959,25701,3039641,240,210,1,7,0,7,218,210,218
959,25701,3039651,41,32,0,3,0,3,35,32,35
959,9053,3039661,240,210,1,7,0,7,218,210,218
959,9053,3039671,240,189,0,14,0,14,203,189,203
959,9053,3039681,240,202,0,11,0,11,213,202,213
959,9053,3039691,240,208,0,11,0,11,219,208,219
959,9053,3039701,240,204,1,11,0,11,216,204,216
959,9053,3039711,240,206,1,10,0,10,217,206,217
959,9053,3039721,240,204,0,10,0,10,214,204,214
959,9053,3039731,240,210,1,8,0,8,219,210,219
959,9053,3039741,240,205,0,6,0,6,211,205,211
959,9053,3039751,240,205,1,10,0,10,216,205,216
959,9053,3039761,240,203,1,11,0,11,215,203,215
959,9053,3039771,240,201,1,13,0,13,215,201,215
959,9053,3039781,240,213,0,6,0,6,219,213,219
959,9053,3039791,240,206,1,9,0,9,216,206,216
959,9053,3039801,240,212,2,7,0,7,221,212,221
959,9053,3039811,240,213,2,6,0,6,221,213,221
959,9053,3039821,240,185,1,17,0,17,203,185,203
959,9053,3039831,240,195,0,9,0,9,204,195,204
959,9053,3039841,240,201,2,8,0,8,211,201,211
959,9053,3039851,240,193,1,13,0,13,207,193,207
959,9053,3039861,240,208,1,5,0,5,214,208,214
959,9053,3039871,240,195,1,12,0,12,208,195,208
959,9053,3039881,240,210,0,9,0,9,219,210,219
959,9053,3039891,240,196,0,15,0,15,211,196,211
959,9053,3039901,240,200,2,15,0,15,217,200,217
959,9053,3039911,240,204,0,9,0,9,213,204,213
959,9053,3039921,240,205,0,9,0,9,214,205,214
959,9053,3039931,240,210,1,11,0,11,222,210,222
959,9053,3039941,240,214,1,5,0,5,220,214,220
959,9053,3039951,240,208,2,5,0,5,215,208,215
959,9053,3039961,240,210,0,8,0,8,218,210,218
959,9053,3039971,240,207,3,10,0,10,220,207,220
959,9053,3039981,56,49,0,2,0,2,51,49,51
959,9055,3039991,240,197,1,9,0,9,207,197,207
959,9055,3040001,240,201,3,4,0,4,208,201,208
959,9055,3040011,240,210,1,4,0,4,215,210,215
959,9055,3040021,240,197,2,8,0,8,207,197,207
959,9055,3040031,240,202,2,3,0,3,207,202,207
959,9055,3040041,240,186,1,11,0,11,198,186,198
959,9055,3040051,240,203,1,11,0,11,215,203,215
959,9055,3040061,240,183,2,14,0,14,199,183,199
959,9055,3040071,240,191,2,7,0,7,200,191,200
959,9055,3040081,240,195,0,9,0,9,204,195,204
959,9055,3040091,240,207,1,2,0,2,210,207,210
959,9055,3040101,240,195,1,11,0,11,207,195,207
959,9055,3040111,240,202,0,8,0,8,210,202,210
959,9055,3040121,240,206,0,6,0,6,212,206,212
959,9055,3040131,240,202,2,6,0,6,210,202,210
959,9055,3040141,76,58,0,3,0,3,61,58,61
959,9054,3040151,240,206,2,8,0,8,216,206,216
959,9054,3040161,240,204,0,9,0,9,213,204,213
959,9054,3040171,240,189,1,7,0,7,197,189,197
959,9054,3040181,240,195,2,5,0,5,202,195,202
959,9054,3040191,240,206,0,10,0,10,216,206,216
959,9054,3040201,240,192,4,14,0,14,210,192,210
959,9054,3040211,240,206,0,11,0,11,217,206,217
959,9054,3040221,240,197,2,16,0,16,215,197,215
959,9054,3040231,240,210,1,8,0,8,219,210,219
959,9054,3040241,240,208,1,7,0,7,216,208,216
959,9054,3040251,240,200,0,9,0,9,209,200,209
959,9054,3040261,240,193,0,13,0,13,206,193,206
959,9054,3040271,240,203,0,14,0,14,217,203,217
959,9054,3040281,240,207,1,7,0,7,215,207,215
959,9054,3040291,240,213,1,5,0,5,219,213,219
959,9054,3040301,240,194,1,13,0,13,208,194,208
959,9054,3040311,240,212,1,6,0,6,219,212,219
959,9054,3040321,240,205,1,11,0,11,217,205,217
959,9054,3040331,240,193,3,13,0,13,209,193,209
959,9054,3040341,240,199,0,16,0,16,215,199,215
959,9054,3040351,240,199,1,8,0,8,208,199,208
959,9054,3040361,240,206,1,8,0,8,215,206,215
959,9054,3040371,22,17,0,1,0,1,18,17,18
959,9056,3040381,240,187,0,12,0,12,199,187,199
959,9056,3040391,240,199,1,9,0,9,209,199,209
959,9056,3040401,240,190,2,10,0,10,202,190,202
959,9056,3040411,240,197,0,8,0,8,205,197,205
959,9056,3040421,240,205,0,6,0,6,211,205,211
959,9056,3040431,240,202,0,14,0,14,216,202,216
959,9056,3040441,240,198,0,7,0,7,205,198,205
959,9056,3040451,240,191,1,8,0,8,200,191,200
959,9056,3040461,240,198,0,7,0,7,205,198,205
959,9056,3040471,240,191,0,8,0,8,199,191,199
